01162	WCDMA 1900 Out Service Thresh	wcdma_1900_out_of_service_thresh	Factory
01163	WCDMA 1900 LNA Range Rise	wcdma_1900_lna_range_rise	Factory
01164	WCDMA 1900 LNA Range Fall	wcdma_1900_lna_range_fall	Factory
01165	WCDMA 1900 IM Level	wcdma_1900_im_level	Factory
01166	WCDMA 1900 Nonbypass Timer	wcdma_1900_nonbypass_timer	Factory
01167	WCDMA 1900 Bypass Timer	wcdma_1900_bypass_timer	Factory
01168	WCDMA 1900 LNA Range Offset	wcdma_1900_lna_range_offset	Factory
01169	WCDMA 1900 LNA Offset vs Frequency	wcdma_1900_lna_offset_vs_freq	Factory
01170	WCDMA 1900 RX AGC MIN	wcdma_1900_rx_agc_min	Factory
01171	WCDMA 1900 RX AGC MAX	wcdma_1900_rx_agc_max	Factory
01172	WCDMA 1900 AGC Phase Offset	wcdma_1900_agc_phase_offset	Factory
01173	WCDMA 1900 TX Linearizer Master 0	wcdma_1900_tx_lin_master_0	Factory
01174	WCDMA 1900 TX Linearizer Master 1	wcdma_1900_tx_lin_master_1	Factory
01175	WCDMA 1900 TX Compensation vs Frequency 0	wcdma_1900_tx_comp_vs_freq_0	Factory
01176	WCDMA 1900 TX Compensation vs Frequency 1	wcdma_1900_tx_comp_vs_freq_1	Factory
01177	WCDMA 1900 TX Linearizer vs Temperature 0	wcdma_1900_tx_lin_vs_temp_0	Factory
01178	WCDMA 1900 TX Linearizer vs Temperature 1	wcdma_1900_tx_lin_vs_temp_1	Factory
01179	WCDMA 1900 TX Slope vs Temperature 0	wcdma_1900_tx_slp_vs_temp_0	Factory
01180	WCDMA 1900 TX Slope vs Temperature 1	wcdma_1900_tx_slp_vs_temp_1	Factory
01181	WCDMA 1900 R1 Rise	wcdma_1900_r1_rise	Factory
01182	WCDMA 1900 R1 Fall	wcdma_1900_r1_fall	Factory
01183	WCDMA 1900 TX Limit vs Temperature	wcdma_1900_tx_lim_vs_temp	Factory
01184	WCDMA 1900 TX Limit vs Frequency	wcdma_1900_tx_lim_vs_freq	Factory
01185	WCDMA 1900 Adjust Factor	wcdma_1900_adj_factor	Factory
01186	WCDMA 1900 Expected HDET vs AGC	wcdma_1900_exp_hdet_vs_agc	Factory
01187	WCDMA 1900 HDET Offset	wcdma_1900_hdet_off	Factory
01188	WCDMA 1900 HDET Span	wcdma_1900_hdet_spn	Factory
01189	WCDMA 1900 ENC BTF	wcdma_1900_enc_btf	Factory
01190	R PLMN Last Used Access Technology	rplmnact	System
01191	PS Data Original Preference	ps_data_orig_pref	Data
01192	HDR Access Network Stream CHAP Authentication Password	hdr_an_auth_passwd_long	Data
01193	Data Services Mobile IP QC Handdown	ds_mip_qc_handdown_to_1x_opt	Data
01194	HDR Access Network Stream CHAP Authentication User ID	hdr_an_auth_user_id_long	Data
01195	PCS LNA Bypass Timer 0	pcs_lna_bypass_timer_0	Factory
01196	WCDMA AGC PA Rise Delay	wcdma_agc_pa_on_rise_delay	Factory
01197	WCDMA AGC PA Fall Delay	wcdma_agc_pa_on_fall_delay	Factory
01198	WCDMA AGC TX Rise Delay	wcdma_agc_tx_on_rise_delay	Factory
01199	WCDMA AGC TX Fall Delay	wcdma_agc_tx_on_fall_delay	Factory
01200	WCDMA AGC Update TX AGC Time	wcdma_agc_update_tx_agc_time	Factory
01201	WCDMA 1900 AGC PA Rise Delay	wcdma_1900_agc_pa_on_rise_delay	Factory
01202	WCDMA 1900 AGC PA Fall Delay	wcdma_1900_agc_pa_on_fall_delay	Factory
01203	WCDMA 1900 AGC TX Rise Delay	wcdma_1900_agc_tx_on_rise_delay	Factory
01204	WCDMA 1900 AGC TX Fall Delay	wcdma_1900_agc_tx_on_fall_delay	Factory
01205	WCDMA 1900 AGC Update TX AGC Time	wcdma_1900_agc_update_tx_agc_time	Factory
01206	PPP Configuration Options	ppp_config_data	Data
01207	Cell 1X OLTA Backoff	cell_1x_olta_backoff	Factory
01208	Cell HDR OLTA Backoff	cell_hdr_olta_backoff	Factory
01209	PCS OLTA Backoff	pcs_olta_backoff	RF PCS
01210	BC6 TX Limit vs Temperature	bc6_tx_lim_vs_temp	RF CDMA
01211	BC6 Calibration Channel	bc6_cal_chan	RF CDMA
01212	BC6 TX Linearizer Master 0	bc6_tx_lin_master0	RF CDMA
01213	BC6 TX Linearizer Master 1	bc6_tx_lin_master1	RF CDMA
01214	BC6 TX Compensation 0	bc6_tx_comp0	RF CDMA
01215	BC6 TX Compensation 1	bc6_tx_comp1	RF CDMA
01216	BC6 TX Limit vs Frequency	bc6_tx_lim_vs_freq	RF CDMA
01217	BC6 Expected HDET vs AGC	bc6_exp_hdet_vs_agc	RF CDMA
01218	BC6 HDET Offset	bc6_hdet_off	RF CDMA
01219	BC6 HDET Span	bc6_hdet_spn	RF CDMA
01220	BC6 PA R1 Rise	bc6_pa_r1_rise	RF CDMA
01221	BC6 PA R1 Fall	bc6_pa_r1_fall	RF CDMA
01222	BC6 LNA Range Polarity	bc6_lna_range_pol	RF CDMA
01223	BC6 LNA 1 Rise	bc6_lna_1_rise	RF CDMA
01224	BC6 LNA 1 Fall	bc6_lna_1_fall	RF CDMA
01225	C0 BC6 LNA Range Offset	c0_bc6_lna_range_offset	RF CDMA
01226	C1 BC6 LNA Range Offset	c1_bc6_lna_range_offset	RF CDMA
01227	BC6 LNA 2 Rise	bc6_lna_2_rise	RF CDMA
01228	BC6 LNA 2 Fall	bc6_lna_2_fall	RF CDMA
01229	BC6 LNA Range 1 2 Offset	bc6_lna_range_12_offset	RF CDMA
01230	C0 BC6 IM Level 1	c0_bc6_im_level1	RF CDMA
01231	C0 BC6 IM Level 2	c0_bc6_im_level2	RF CDMA
01232	C0 BC6 IM Level 3	c0_bc6_im_level3	RF CDMA
01233	C0 BC6 IM Level 4	c0_bc6_im_level4	RF CDMA
01234	C0 BC6 LNA 1 2 Offset vs Frequency	c0_bc6_lna_1_offset_vs_freq	RF CDMA
01235	C1 BC6 LNA 1 2 Offset vs Frequency	c1_bc6_lna_1_offset_vs_freq	RF CDMA
01236	BC6 AGC Phase Offset	bc6_agc_phase_offset	RF CDMA
01237	BC6 Adjust Factor	bc6_adj_factor	RF CDMA
01238	BC6 RX AGC MIN/MAX	bc6_rx_agc_minmax	RF CDMA
01239	BC6 RX AGC MIN 1 1	bc6_rx_agc_min_11	RF CDMA
01240	BC6 ENC BTF	bc6_enc_btf	RF CDMA
01241	BC6 TX Gain ATTEN Limit	bc6_tx_gain_atten_limit	RF CDMA
01242	BC6 LNA 3 Rise	bc6_lna_3_fall	RF CDMA
01243	BC6 LNA 3 Rise	bc6_lna_3_rise	RF CDMA
01244	BC6 LNA 3 Offset	bc6_lna_3_offset	RF CDMA
01245	C0 BC6 LNA 3 Offset vs Frequency	c0_bc6_lna_3_offset_vs_freq	RF CDMA
01246	C1 BC6 LNA 3 Offset vs Frequency	c1_bc6_lna_3_offset_vs_freq	RF CDMA
01247	BC6 LNA 4 Fall	bc6_lna_4_fall	RF CDMA
01248	BC6 LNA 4 Rise	bc6_lna_4_rise	RF CDMA
01249	C0 BC6 LNA 4 Offset	c0_bc6_lna_4_offset	RF CDMA
01250	C1 BC6 LNA 4 Offset	c1_bc6_lna_4_offset	RF CDMA
01251	C0 BC6 IM2 I Value	c0_bc6_im2_i_value	RF CDMA
01252	C1 BC6 IM2 I Value	c1_bc6_im2_i_value	RF CDMA
01253	C0 BC6 IM2 Q Value	c0_bc6_im2_q_value	RF CDMA
01254	C1 BC6 IM2 Q Value	c1_bc6_im2_q_value	RF CDMA
01255	C0 BC6 VGA Gain Offset	c0_bc6_vga_gain_offset	RF CDMA
01256	C1 BC6 VGA Gain Offset	c1_bc6_vga_gain_offset	RF CDMA
01257	C0 BC6 VGA Gain Offset vs Frequency	c0_bc6_vga_gain_offset_vs_freq	RF CDMA
01258	C1 BC6 VGA Gain Offset vs Frequency	c1_bc6_vga_gain_offset_vs_freq	RF CDMA
01259	C0 BC6 VGA Gain Offset vs Temperature	c0_bc6_vga_gain_offset_vs_temp	RF CDMA
01260	C1 BC6 VGA Gain Offset vs Temperature	c1_bc6_vga_gain_offset_vs_temp	RF CDMA
01261	BC6 P1 Rise Fall Offset	bc6_p1_rise_fall_off	RF CDMA
01262	C0 BC6 LNA 4 Offset vs Frequency	c0_bc6_lna_4_offset_vs_freq	RF CDMA
01263	C1 BC6 LNA 4 Offset vs Frequency	c1_bc6_lna_4_offset_vs_freq	RF CDMA
01264	C0 BC6 P1 Rise Fall Offset	c0_bc6_p1_rise_fall_offset	RF CDMA
01265	C1 BC6 P1 Rise Fall Offset	c1_bc6_p1_rise_fall_offset	RF CDMA
01266	C0 BC6 Digital Mismatch Compensation A Offset	c0_bc6_digital_mis_comp_a_offset	RF CDMA
01267	C1 BC6 Digital Mismatch Compensation A Offset	c1_bc6_digital_mis_comp_a_offset	RF CDMA
01268	C0 BC6 Digital Mismatch Compensation B Offset	c0_bc6_digital_mis_comp_b_offset	RF CDMA
01269	C1 BC6 Digital Mismatch Compensation B Offset	c1_bc6_digital_mis_comp_b_offset	RF CDMA
01270	C0 BC6 IM2 Transconductor Value	c0_bc6_im2_transconductor_value	RF CDMA
01271	C1 BC6 IM2 Transconductor Value	c1_bc6_im2_transconductor_value	RF CDMA
01272	BC6 VCO Coarse Tune Table	bc6_vco_coarse_tune_table	RF CDMA
01273	GSM PA Temperature Compensation Power Index 0	gsm_pa_temp_comp_index_00	GSM
01274	GSM PA Temperature Compensation Power Index 1	gsm_pa_temp_comp_index_01	GSM
01275	GSM PA Temperature Compensation Power Index 2	gsm_pa_temp_comp_index_02	GSM
01276	GSM PA Temperature Compensation Power Index 3	gsm_pa_temp_comp_index_03	GSM
01277	GSM PA Temperature Compensation Power Index 4	gsm_pa_temp_comp_index_04	GSM
01278	GSM PA Temperature Compensation Power Index 5	gsm_pa_temp_comp_index_05	GSM
01279	GSM PA Temperature Compensation Power Index 6	gsm_pa_temp_comp_index_06	GSM
01280	GSM PA Temperature Compensation Power Index 7	gsm_pa_temp_comp_index_07	GSM
01281	GSM PA Temperature Compensation Power Index 8	gsm_pa_temp_comp_index_08	GSM
01282	GSM PA Temperature Compensation Power Index 9	gsm_pa_temp_comp_index_09	GSM
01283	GSM PA Temperature Compensation Power Index 10	gsm_pa_temp_comp_index_10	GSM
01284	GSM PA Temperature Compensation Power Index 11	gsm_pa_temp_comp_index_11	GSM
01285	GSM PA Temperature Compensation Power Index 12	gsm_pa_temp_comp_index_12	GSM
01286	GSM PA Temperature Compensation Power Index 13	gsm_pa_temp_comp_index_13	GSM
01287	DCS PA Temperature Compensation Power Index 0	dcs_pa_temp_comp_index_00	GSM
01288	DCS PA Temperature Compensation Power Index 1	dcs_pa_temp_comp_index_01	GSM
01289	DCS PA Temperature Compensation Power Index 2	dcs_pa_temp_comp_index_02	GSM
01290	DCS PA Temperature Compensation Power Index 3	dcs_pa_temp_comp_index_03	GSM
01291	DCS PA Temperature Compensation Power Index 4	dcs_pa_temp_comp_index_04	GSM
01292	DCS PA Temperature Compensation Power Index 5	dcs_pa_temp_comp_index_05	GSM
01293	DCS PA Temperature Compensation Power Index 6	dcs_pa_temp_comp_index_06	GSM
01294	DCS PA Temperature Compensation Power Index 7	dcs_pa_temp_comp_index_07	GSM
01295	DCS PA Temperature Compensation Power Index 8	dcs_pa_temp_comp_index_08	GSM
01296	DCS PA Temperature Compensation Power Index 9	dcs_pa_temp_comp_index_09	GSM
01297	DCS PA Temperature Compensation Power Index 10	dcs_pa_temp_comp_index_10	GSM
01298	DCS PA Temperature Compensation Power Index 11	dcs_pa_temp_comp_index_11	GSM
01299	DCS PA Temperature Compensation Power Index 12	dcs_pa_temp_comp_index_12	GSM
01300	DCS PA Temperature Compensation Power Index 13	dcs_pa_temp_comp_index_13	GSM
01301	DCS PA Temperature Compensation Power Index 14	dcs_pa_temp_comp_index_14	GSM
01302	GSM AMR Call Configuration	gsm_amr_call_config	GSM
01303	GSM PA Temperature Compensation Index 14	gsm_pa_temp_comp_int8_index_14	GSM
01304	DCS PA Temperature Compensation Index 15	dcs_pa_temp_comp_int8_index_15	GSM
01305	GMM P TMSI Signature Deleted	gmm_ptmsi_sig_tobe_deleted	System
01306	BC6 Tx Frequency Calibration Channel	bc6_tx_cal_chan	RF CDMA
01307	CDMA Tx Calibration Channel	cdma_tx_cal_chan	RF CDMA
01308	CDMA Rx Calibration Channel	cdma_rx_cal_chan	RF CDMA
01309	PCS Rx Calibration Channel	pcs_rx_cal_chan	RF PCS
01310	PCS Tx Calibration Channel	pcs_tx_cal_chan	RF PCS
01311	Security Services Device Key	sec_device_key	Security
01312	GSM 850 PA Temperature Compensation Power Index 0	gsm_850_pa_temp_comp_index_00	Factory
01313	GSM 850 PA Temperature Compensation Power Index 1	gsm_850_pa_temp_comp_index_01	Factory
01314	GSM 850 PA Temperature Compensation Power Index 2	gsm_850_pa_temp_comp_index_02	Factory
01315	GSM 850 PA Temperature Compensation Power Index 3	gsm_850_pa_temp_comp_index_03	Factory
01316	GSM 850 PA Temperature Compensation Power Index 4	gsm_850_pa_temp_comp_index_04	Factory
01317	GSM 850 PA Temperature Compensation Power Index 5	gsm_850_pa_temp_comp_index_05	Factory
01318	GSM 850 PA Temperature Compensation Power Index 6	gsm_850_pa_temp_comp_index_06	Factory
01319	GSM 850 PA Temperature Compensation Power Index 7	gsm_850_pa_temp_comp_index_07	Factory
01320	GSM 850 PA Temperature Compensation Power Index 8	gsm_850_pa_temp_comp_index_08	Factory
01321	GSM 850 PA Temperature Compensation Power Index 9	gsm_850_pa_temp_comp_index_09	Factory
01322	GSM 850 PA Temperature Compensation Power Index 10	gsm_850_pa_temp_comp_index_10	Factory
01323	GSM 850 PA Temperature Compensation Power Index 11	gsm_850_pa_temp_comp_index_11	Factory
01324	GSM 850 PA Temperature Compensation Power Index 12	gsm_850_pa_temp_comp_index_12	Factory
01325	GSM 850 PA Temperature Compensation Power Index 13	gsm_850_pa_temp_comp_index_13	Factory
01326	GSM 1900 PA Temperature Compensation Power Index 0	gsm_1900_pa_temp_comp_index_00	Factory
01327	GSM 1900 PA Temperature Compensation Power Index 1	gsm_1900_pa_temp_comp_index_01	Factory
01328	GSM 1900 PA Temperature Compensation Power Index 2	gsm_1900_pa_temp_comp_index_02	Factory
01329	GSM 1900 PA Temperature Compensation Power Index 3	gsm_1900_pa_temp_comp_index_03	Factory
01330	GSM 1900 PA Temperature Compensation Power Index 4	gsm_1900_pa_temp_comp_index_04	Factory
01331	GSM 1900 PA Temperature Compensation Power Index 5	gsm_1900_pa_temp_comp_index_05	Factory
01332	GSM 1900 PA Temperature Compensation Power Index 6	gsm_1900_pa_temp_comp_index_06	Factory
01333	GSM 1900 PA Temperature Compensation Power Index 7	gsm_1900_pa_temp_comp_index_07	Factory
01334	GSM 1900 PA Temperature Compensation Power Index 8	gsm_1900_pa_temp_comp_index_08	Factory
01335	GSM 1900 PA Temperature Compensation Power Index 9	gsm_1900_pa_temp_comp_index_09	Factory
01336	GSM 1900 PA Temperature Compensation Power Index 10	gsm_1900_pa_temp_comp_index_10	Factory
01337	GSM 1900 PA Temperature Compensation Power Index 11	gsm_1900_pa_temp_comp_index_11	Factory
01338	GSM 1900 PA Temperature Compensation Power Index 12	gsm_1900_pa_temp_comp_index_12	Factory
01339	GSM 1900 PA Temperature Compensation Power Index 13	gsm_1900_pa_temp_comp_index_13	Factory
01340	GSM 1900 PA Temperature Compensation Power Index 14	gsm_1900_pa_temp_comp_index_14	Factory
01341	TCP Graceful Dormant Close Connection	tcp_graceful_dormant_close	Data
01342	Inter Frequency Feature Enabled	interfreq_enabled	Data
01343	EPLMN Feature Enabled	eplmn_enabled	Data
01344	DTMF	dtmf	Display
01345	TRK Low Adjust Default Value	trk_lo_adj_default	Factory
01346	TRK Low Adjust Slope Default Value	trk_lo_adj_slope_default	Factory
01347	WCDMA PA Gain Up Time	wcdma_pa_gain_up_time	WCDMA
01348	WCDMA PA Gain Down Time	wcdma_pa_gain_down_time	WCDMA
01349	BC6 GPSOne RF Delay	bc6_gps1_rf_delay	GPS
01350	BC6 RF Tune Reserved	bc6_rf_tune_reserved	Obsolete
01351	BC6 TX Linearizer Master 2	bc6_tx_lin_master2	RF CDMA
01352	BC6 TX Linearizer Master 3	bc6_tx_lin_master3	RF CDMA
01353	BC6 TX Compensation 2	bc6_tx_comp2	RF CDMA
01354	BC6 TX Compensation 3	bc6_tx_comp3	RF CDMA
01355	BC6 PA R2 Rise	bc6_pa_r2_rise	RF CDMA
01356	BC6 PA R2 Fall	bc6_pa_r2_fall	RF CDMA
01357	BC6 PA R3 Rise	bc6_pa_r3_rise	RF CDMA
01358	BC6 PA R3 Fall	bc6_pa_r3_fall	RF CDMA
01359	C0 BC6 LNA 2 Offset vs Frequency	c0_bc6_lna_2_offset_vs_freq	RF CDMA
01360	C0 BC6 LNA 1 Offset	c0_bc6_lna_1_offset	RF CDMA
01361	C0 BC6 LNA 2 Offset	c0_bc6_lna_2_offset	RF CDMA
01362	C0 BC6 LNA 3 Offset	c0_bc6_lna_3_offset	RF CDMA
01363	C0 BC6 LNA Rise 1 Threshold	c0_bc6_lna_1_rise	RF CDMA
01364	C0 BC6 LNA Fall 1 Threshold	c0_bc6_lna_1_fall	RF CDMA
01365	C0 BC6 LNA Rise 2 Threshold	c0_bc6_lna_2_rise	RF CDMA
01366	C0 BC6 LNA Fall 2 Threshold	c0_bc6_lna_2_fall	RF CDMA
01367	C0 BC6 LNA Rise 3 Threshold	c0_bc6_lna_3_rise	RF CDMA
01368	C0 BC6 LNA Fall 3 Threshold	c0_bc6_lna_3_fall	RF CDMA
01369	C0 BC6 LNA Rise 4 Threshold	c0_bc6_lna_4_rise	RF CDMA
01370	C0 BC6 LNA Fall 4 Threshold	c0_bc6_lna_4_fall	RF CDMA
01371	C1 BC6 TX Calibration Channel	c1_bc6_tx_cal_chan	RF CDMA
01372	C1 BC6 RX Calibration Channel	c1_bc6_rx_cal_chan	RF CDMA
01373	C1 BC6 LNA 2 Offset vs Frequency	c1_bc6_lna_2_offset_vs_freq	RF CDMA
01374	C1 BC6 LNA 1 Offset	c1_bc6_lna_1_offset	RF CDMA
01375	C1 BC6 LNA 2 Offset	c1_bc6_lna_2_offset	RF CDMA
01376	C1 BC6 LNA 3 Offset	c1_bc6_lna_3_offset	RF CDMA
01377	C1 BC6 LNA Rise 1 Threshold	c1_bc6_lna_1_rise	RF CDMA
01378	C1 BC6 LNA Fall 1 Threshold	c1_bc6_lna_1_fall	RF CDMA
01379	C1 BC6 LNA Rise 2 Threshold	c1_bc6_lna_2_rise	RF CDMA
01380	C1 BC6 LNA Fall 2 Threshold	c1_bc6_lna_2_fall	RF CDMA
01381	C1 BC6 LNA Rise 3 Threshold	c1_bc6_lna_3_rise	RF CDMA
01382	C1 BC6 LNA Fall 3 Threshold	c1_bc6_lna_3_fall	RF CDMA
01383	C1 BC6 LNA Rise 4 Threshold	c1_bc6_lna_4_rise	RF CDMA
01384	C1 BC6 LNA Fall 4 Threshold	c1_bc6_lna_4_fall	RF CDMA
01385	C1 BC6 IM Level 1	c1_bc6_im_level1	RF CDMA
01386	C1 BC6 IM Level 2	c1_bc6_im_level2	RF CDMA
01387	C1 BC6 IM Level 3	c1_bc6_im_level3	RF CDMA
01388	C1 BC6 IM Level 4	c1_bc6_im_level4	RF CDMA
01389	BC5 GPSOne RF Delay	bc5_gps1_rf_delay	GPS
01390	BC5 RF Tune Reserved	bc5_rf_tune_reserved	Obsolete
01391	BC5 TX Limit vs Temperature	bc5_tx_lim_vs_temp	RF CDMA
01392	BC5 TX Linearizer Master 0	bc5_tx_lin_master0	RF CDMA
01393	BC5 TX Linearizer Master 1	bc5_tx_lin_master1	RF CDMA
01394	BC5 TX Linearizer Master 2	bc5_tx_lin_master2	RF CDMA
01395	BC5 TX Linearizer Master 3	bc5_tx_lin_master3	RF CDMA
01396	BC5 TX Compensation 0	bc5_tx_comp0	RF CDMA
01397	BC5 TX Compensation 1	bc5_tx_comp1	RF CDMA
01398	BC5 TX Compensation 2	bc5_tx_comp2	RF CDMA
01399	BC5 TX Compensation 3	bc5_tx_comp3	RF CDMA
01400	BC5 TX Limit vs Frequency	bc5_tx_lim_vs_freq	RF CDMA
01401	BC5 PA R1 Rise	bc5_pa_r1_rise	RF CDMA
01402	BC5 PA R1 Fall	bc5_pa_r1_fall	RF CDMA
01403	BC5 PA R2 Rise	bc5_pa_r2_rise	RF CDMA
01404	BC5 PA R2 Fall	bc5_pa_r2_fall	RF CDMA
01405	BC5 PA R3 Rise	bc5_pa_r3_rise	RF CDMA
01406	BC5 PA R3 Fall	bc5_pa_r3_fall	RF CDMA
01407	BC5 HDET Offset	bc5_hdet_off	RF CDMA
01408	BC5 HDET Span	bc5_hdet_spn	RF CDMA
01409	BC5 Expected HDET vs AGC	bc5_exp_hdet_vs_agc	RF CDMA
01410	BC5 ENC BTF	bc5_enc_btf	RF CDMA
01411	BC5 VCO Coarse Tune Table	bc5_vco_coarse_tune_table	RF CDMA
01412	BC5 P1 Rise Fall Offset	bc5_p1_rise_fall_off	RF CDMA
01413	C0 BC5 TX Calibration Channel	c0_bc5_tx_cal_chan	RF CDMA
01414	C0 BC5 RX Calibration Channel	c0_bc5_rx_cal_chan	RF CDMA
01415	C0 BC5 LNA 1 Offset vs Frequency	c0_bc5_lna_1_offset_vs_freq	RF CDMA
01416	C0 BC5 LNA 2 Offset vs Frequency	c0_bc5_lna_2_offset_vs_freq	RF CDMA
01417	C0 BC5 LNA 3 Offset vs Frequency	c0_bc5_lna_3_offset_vs_freq	RF CDMA
01418	C0 BC5 LNA 4 Offset vs Frequency	c0_bc5_lna_4_offset_vs_freq	RF CDMA
01419	C0 BC5 LNA 1 Offset	c0_bc5_lna_1_offset	RF CDMA
01420	C0 BC5 LNA 2 Offset	c0_bc5_lna_2_offset	RF CDMA
01421	C0 BC5 LNA 3 Offset	c0_bc5_lna_3_offset	RF CDMA
01422	C0 BC5 LNA 4 Offset	c0_bc5_lna_4_offset	RF CDMA
01423	C0 BC5 IM2 I Value	c0_bc5_im2_i_value	RF CDMA
01424	C0 BC5 IM2 Q Value	c0_bc5_im2_q_value	RF CDMA
01425	C0 BC5 VGA Gain Offset	c0_bc5_vga_gain_offset	RF CDMA
01426	C0 BC5 VGA Gain Offset vs Frequency	c0_bc5_vga_gain_offset_vs_freq	RF CDMA
01427	C0 BC5 IM2 Transconductor Value	c0_bc5_im2_transconductor_value	RF CDMA
01428	C0 BC5 LNA 1 Rise	c0_bc5_lna_1_rise	RF CDMA
01429	C0 BC5 LNA 1 Fall	c0_bc5_lna_1_fall	RF CDMA
01430	C0 BC5 LNA 2 Rise	c0_bc5_lna_2_rise	RF CDMA
01431	C0 BC5 LNA 2 Fall	c0_bc5_lna_2_fall	RF CDMA
01432	C0 BC5 LNA 3 Rise	c0_bc5_lna_3_rise	RF CDMA
01433	C0 BC5 LNA 3 Fall	c0_bc5_lna_3_fall	RF CDMA
01434	C0 BC5 LNA 4 Rise	c0_bc5_lna_4_rise	RF CDMA
01435	C0 BC5 LNA 4 Fall	c0_bc5_lna_4_fall	RF CDMA
01436	C0 BC5 IM Level 1	c0_bc5_im_level1	RF CDMA
01437	C0 BC5 IM Level 2	c0_bc5_im_level2	RF CDMA
01438	C0 BC5 IM Level 3	c0_bc5_im_level3	RF CDMA
01439	C0 BC5 IM Level 4	c0_bc5_im_level4	RF CDMA
01440	C1 BC5 TX Calibration Channel	c1_bc5_tx_cal_chan	RF CDMA
01441	C1 BC5 RX Calibration Channel	c1_bc5_rx_cal_chan	RF CDMA
01442	C1 BC5 LNA 1 Offset vs Frequency	c1_bc5_lna_1_offset_vs_freq	RF CDMA
01443	C1 BC5 LNA 2 Offset vs Frequency	c1_bc5_lna_2_offset_vs_freq	RF CDMA
01444	C1 BC5 LNA 3 Offset vs Frequency	c1_bc5_lna_3_offset_vs_freq	RF CDMA
01445	C1 BC5 LNA 4 Offset vs Frequency	c1_bc5_lna_4_offset_vs_freq	RF CDMA
01446	C1 BC5 LNA 1 Offset	c1_bc5_lna_1_offset	RF CDMA
01447	C1 BC5 LNA 2 Offset	c1_bc5_lna_2_offset	RF CDMA
01448	C1 BC5 LNA 3 Offset	c1_bc5_lna_3_offset	RF CDMA
01449	C1 BC5 LNA 4 Offset	c1_bc5_lna_4_offset	RF CDMA
01450	C1 BC5 IM2 I Value	c1_bc5_im2_i_value	RF CDMA
01451	C1 BC5 IM2 Q Value	c1_bc5_im2_q_value	RF CDMA
01452	C1 BC5 VGA Gain Offset	c1_bc5_vga_gain_offset	RF CDMA
01453	C1 BC5 VGA Gain Offset vs Frequency	c1_bc5_vga_gain_offset_vs_freq	RF CDMA
01454	C1 BC5 IM2 Transconductor Value	c1_bc5_im2_transconductor_value	RF CDMA
01455	C1 BC5 LNA 1 Rise	c1_bc5_lna_1_rise	RF CDMA
01456	C1 BC5 LNA 1 Fall	c1_bc5_lna_1_fall	RF CDMA
01457	C1 BC5 LNA 2 Rise	c1_bc5_lna_2_rise	RF CDMA
01458	C1 BC5 LNA 2 Fall	c1_bc5_lna_2_fall	RF CDMA
01459	C1 BC5 LNA 3 Rise	c1_bc5_lna_3_rise	RF CDMA
01460	C1 BC5 LNA 3 Fall	c1_bc5_lna_3_fall	RF CDMA
01461	C1 BC5 LNA 4 Rise	c1_bc5_lna_4_rise	RF CDMA
01462	C1 BC5 LNA 4 Fall	c1_bc5_lna_4_fall	RF CDMA
01463	C1 BC5 IM Level 1	c1_bc5_im_level1	RF CDMA
01464	C1 BC5 IM Level 2	c1_bc5_im_level2	RF CDMA
01465	C1 BC5 IM Level 3	c1_bc5_im_level3	RF CDMA
01466	C1 BC5 IM Level 4	c1_bc5_im_level4	RF CDMA
01467	BC4 GPSOne RF Delay	bc4_gps1_rf_delay	GPS
01468	BC4 RF Tune Reserved	bc4_rf_tune_reserved	Obsolete
01469	BC4 TX Limit vs Temperature	bc4_tx_lim_vs_temp	RF CDMA
01470	BC4 TX Linearizer Master 0	bc4_tx_lin_master0	RF CDMA
01471	BC4 TX Linearizer Master 1	bc4_tx_lin_master1	RF CDMA
01472	BC4 TX Linearizer Master 2	bc4_tx_lin_master2	RF CDMA
01473	BC4 TX Linearizer Master 3	bc4_tx_lin_master3	RF CDMA
01474	BC4 TX Compensation 0	bc4_tx_comp0	RF CDMA
01475	BC4 TX Compensation 1	bc4_tx_comp1	RF CDMA
01476	BC4 TX Compensation 2	bc4_tx_comp2	RF CDMA
01477	BC4 TX Compensation 3	bc4_tx_comp3	RF CDMA
01478	BC4 TX Limit vs Frequency	bc4_tx_lim_vs_freq	RF CDMA
01479	BC4 PA R1 Rise	bc4_pa_r1_rise	RF CDMA
01480	BC4 PA R1 Fall	bc4_pa_r1_fall	RF CDMA
01481	BC4 PA R2 Rise	bc4_pa_r2_rise	RF CDMA
01482	BC4 PA R2 Fall	bc4_pa_r2_fall	RF CDMA
01483	BC4 PA R3 Rise	bc4_pa_r3_rise	RF CDMA
01484	BC4 PA R3 Fall	bc4_pa_r3_fall	RF CDMA
01485	BC4 HDET Offset	bc4_hdet_off	RF CDMA
01486	BC4 HDET Span	bc4_hdet_spn	RF CDMA
01487	BC4 Expected HDET vs AGC	bc4_exp_hdet_vs_agc	RF CDMA
01488	BC4 ENC BTF	bc4_enc_btf	RF CDMA
01489	BC4 VCO Coarse Tune Table	bc4_vco_coarse_tune_table	RF CDMA
01490	BC4 P1 Rise Fall Offset	bc4_p1_rise_fall_off	RF CDMA
01491	C0 BC4 TX Calibration Channel	c0_bc4_tx_cal_chan	RF CDMA
01492	C0 BC4 RX Calibration Channel	c0_bc4_rx_cal_chan	RF CDMA
